Adam Hayward,N/A,N/A,N/A,1,1,1,3,1,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ben Heeney,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
E.J. Henderson,N/A,N/A,N/A,1,4,6,10,8,N/A,6,11,6,N/A,N/A,N/A,N/A,N/A,N/A
Will Herring,N/A,N/A,N/A,N/A,1,1,3,2,1,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A
Dont'a Hightower,N/A,N/A,7,7,6,7,13,N/A,8,17,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A
LeRoy Hill,N/A,N/A,N/A,6,7,7,5,4,N/A,8,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hunter Hillenmeyer,N/A,N/A,N/A,1,7,7,7,7,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthony Hitchens,N/A,N/A,6,5,7,6,6,7,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Victor Hobson,N/A,N/A,N/A,2,6,6,8,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Abdul Hodge,N/A,N/A,N/A,N/A,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gerald Hodges,N/A,N/A,1,5,4,5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Doug Hogue,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeVonte Holloman,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marcus Howard,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thomas Howard,N/A,N/A,N/A,6,8,7,6,1,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Travin Howard,N/A,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Hull,N/A,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Clint Ingram,N/A,N/A,N/A,7,6,5,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Melvin Ingram,N/A,N/A,N/A,N/A,N/A,4,8,7,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A
Bruce Irvin,N/A,N/A,N/A,N/A,N/A,N/A,7,7,6,7,7,N/A,5,N/A,N/A,4,N/A,N/A
Nate Irving,N/A,N/A,N/A,1,1,3,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joel Iyiegbuniwe,N/A,N/A,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Myles Jack,N/A,5,9,10,5,6,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alonzo Jackson,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Andrew Jackson,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D'Qwell Jackson,N/A,N/A,N/A,6,6,9,N/A,N/A,10,9,7,11,8,6,N/A,N/A,N/A,N/A
Rob Jackson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyson Jackson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leon Jacobs,N/A,N/A,N/A,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradie James,N/A,N/A,2,2,8,7,8,8,9,7,6,8,N/A,N/A,N/A,N/A,N/A,N/A
Cory James,N/A,N/A,N/A,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert James,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Jenkins,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jelani Jenkins,N/A,1,6,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan Jenkins,N/A,N/A,5,7,6,7,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Leon Joe,N/A,N/A,N/A,N/A,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Johnson,N/A,N/A,N/A,N/A,N/A,5,3,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cam Johnson,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Derrick Johnson,N/A,N/A,N/A,7,6,9,5,3,9,14,8,11,N/A,14,7,7,N/A,N/A
James-Michael Johnson,N/A,N/A,N/A,4,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jarret Johnson,N/A,N/A,N/A,N/A,N/A,N/A,6,9,8,8,9,6,4,5,N/A,N/A,N/A,N/A
Kyron Johnson,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Landon Johnson,N/A,N/A,N/A,6,4,7,7,1,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nico Johnson,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Randell Johnson,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Clay Johnston,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brad Jones,N/A,N/A,N/A,4,N/A,1,5,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Greg Jones,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jarvis Jones,N/A,N/A,N/A,N/A,4,N/A,7,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lamarcus Joyner,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cato June,N/A,N/A,N/A,N/A,1,7,12,7,8,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Peter Kalambayi,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Kampman,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stanford Keglar,N/A,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Kehl,N/A,N/A,N/A,N/A,3,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Freddy Keiaho,N/A,N/A,N/A,N/A,1,5,8,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chris Kelsay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,4,N/A,N/A,N/A,N/A,N/A
Mychal Kendricks,N/A,N/A,5,9,5,6,4,7,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devon Kennard,N/A,N/A,N/A,3,3,5,5,7,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan Kerrigan,N/A,N/A,N/A,N/A,9,7,8,8,9,11,10,4,N/A,N/A,N/A,N/A,N/A,N/A
Hau'oli Kikaha,N/A,N/A,N/A,4,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Micah Kiser,N/A,N/A,N/A,1,N/A,5,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mathias Kiwanuka,N/A,N/A,N/A,N/A,4,N/A,N/A,N/A,7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A.J. Klein,N/A,N/A,2,4,4,3,5,7,7,6,4,2,N/A,N/A,N/A,N/A,N/A,N/A
Bryan Knight,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Niko Koutouvides,N/A,N/A,N/A,2,1,1,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A
Paul Kruger,N/A,N/A,N/A,N/A,N/A,N/A,5,6,8,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luke Kuechly,N/A,8,18,15,15,10,15,14,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Kwiatkoski,N/A,N/A,N/A,3,4,2,6,5,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Travis LaBoy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan LaCasse,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joey LaRocque,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spencer Larsen,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Laurinaitis,N/A,N/A,N/A,7,9,8,9,8,10,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Manny Lawson,N/A,N/A,5,N/A,5,9,7,7,6,8,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A
Ben Leber,N/A,N/A,N/A,N/A,6,5,7,3,7,6,9,6,5,N/A,N/A,N/A,N/A,N/A
Darron Lee,N/A,N/A,4,7,7,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Elijah Lee,N/A,1,4,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marquel Lee,N/A,N/A,3,4,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sean Lee,N/A,N/A,N/A,N/A,2,8,N/A,5,N/A,10,16,6,N/A,7,1,N/A,N/A,N/A
Teddy Lehman,N/A,N/A,N/A,7,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeAndre Levy,N/A,N/A,4,6,8,6,10,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alex Lewis,N/A,N/A,N/A,2,N/A,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ronnell Lewis,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Travis Lewis,N/A,N/A,N/A,N/A,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Curtis Lofton,N/A,N/A,7,8,8,9,6,9,7,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Lynch,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kaluka Maiava,N/A,N/A,2,N/A,4,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wesly Mallard,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cassh Maluia,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brandon Marshall,N/A,N/A,N/A,N/A,N/A,7,9,5,8,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kamal Martin,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kareem Martin,N/A,N/A,N/A,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Blake Martinez,N/A,N/A,4,8,9,10,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert Mathis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,15,N/A,5,6,N/A,N/A
Casey Matthews,N/A,N/A,3,1,1,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Clay Matthews,N/A,N/A,N/A,9,17,9,10,5,10,13,4,6,7,5,N/A,N/A,N/A,N/A
Rey Maualuga,N/A,N/A,7,7,7,9,8,6,8,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lorenzo Mauldin,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Mauti,N/A,N/A,N/A,1,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jerod Mayo,N/A,N/A,9,7,14,6,11,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joe Mays,N/A,N/A,N/A,N/A,1,2,6,N/A,6,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colin McCarthy,N/A,N/A,5,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rolando McClain,N/A,6,6,4,N/A,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Shea McClellin,N/A,N/A,N/A,N/A,N/A,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Darrell McClover,N/A,N/A,N/A,1,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Matt McCoy,N/A,N/A,N/A,N/A,5,1,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tim McGarigle,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rocky McIntosh,N/A,N/A,N/A,N/A,2,7,9,8,7,4,5,1,N/A,N/A,N/A,N/A,N/A,N/A
Tyrone McKenzie,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Scott McKillop,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Benardrick McKinney,N/A,N/A,N/A,6,14,7,12,6,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pernell McPhee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A
Gerald McRath,N/A,N/A,N/A,3,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Steven Means,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A
Whitney Mercilus,N/A,N/A,N/A,7,7,7,14,N/A,5,7,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Shawne Merriman,N/A,7,13,13,N/A,6,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Caleb Miller,N/A,N/A,N/A,N/A,2,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Barkevious Mingo,N/A,N/A,N/A,3,6,2,1,4,7,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Minter,N/A,N/A,N/A,1,4,7,8,3,N/A,2,2,3,N/A,N/A,N/A,N/A,N/A,N/A
Koa Misi,N/A,N/A,N/A,6,5,7,6,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kawika Mitchell,N/A,N/A,N/A,N/A,3,4,8,8,9,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lance Mitchell,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marvin Mitchell,N/A,N/A,N/A,1,1,2,2,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arthur Moats,N/A,N/A,2,1,2,6,4,6,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike Mohamed,N/A,N/A,N/A,N/A,N/A,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Quincy Monk,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Moody,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eddie Moore,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sio Moore,N/A,N/A,N/A,5,5,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Derrick Morgan,N/A,N/A,N/A,N/A,N/A,6,4,7,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antonio Morrison,N/A,N/A,3,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kirk Morrison,N/A,N/A,N/A,7,8,8,7,7,5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Roddrick Muckelroy,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trent Murphy,N/A,N/A,N/A,N/A,4,7,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carl Nassib,N/A,N/A,N/A,N/A,N/A,N/A,4,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike Nattiel,N/A,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mike Neal,N/A,N/A,N/A,N/A,N/A,2,5,3,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Nelson,N/A,N/A,1,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jonathan Newsome,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stephen Nicholas,N/A,N/A,N/A,N/A,1,1,7,6,4,8,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dadi Nicolas,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rob Ninkovich,N/A,N/A,N/A,N/A,N/A,N/A,6,8,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A
Chad Nkang,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eric Norwood,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mark Nzeocha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dorian O'Daniel,N/A,N/A,N/A,N/A,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joe Odom,N/A,N/A,N/A,N/A,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alec Ogletree,N/A,N/A,8,9,N/A,13,8,7,6,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alex Okafor,N/A,N/A,N/A,7,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brian Orakpo,N/A,N/A,N/A,10,9,7,N/A,9,N/A,6,11,7,7,N/A,N/A,N/A,N/A,N/A
Nate Orchard,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Calvin Pace,N/A,N/A,N/A,N/A,N/A,N/A,2,8,8,8,7,9,8,7,7,7,N/A,N/A
Nate Palmer,N/A,N/A,N/A,N/A,1,N/A,6,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Antwan Peek,N/A,N/A,N/A,N/A,2,2,5,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julius Peppers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,12,5,N/A
Joshua Perry,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Perry,N/A,N/A,N/A,3,N/A,N/A,6,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jason Phillips,N/A,N/A,N/A,N/A,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Shaun Phillips,N/A,N/A,N/A,N/A,N/A,7,8,7,7,11,4,8,N/A,N/A,N/A,N/A,N/A,N/A
Terry Pierce,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Pierre-Louis,N/A,N/A,N/A,N/A,2,1,2,1,3,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jason Pierre-Paul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,13,6,6,N/A,N/A,N/A,N/A
Jachai Polite,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
David Pollack,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Derrick Pope,N/A,N/A,4,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brady Poppinga,N/A,N/A,N/A,N/A,N/A,N/A,2,6,7,4,2,N/A,5,N/A,N/A,N/A,N/A,N/A
Paul Posluszny,N/A,N/A,N/A,N/A,8,7,6,9,8,9,N/A,7,8,6,N/A,N/A,N/A,N/A
Ronald Powell,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hayes Pullard,N/A,N/A,N/A,1,1,6,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert Quinn,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,6,11,N/A,N/A,N/A,N/A,N/A,N/A
Reggie Ragland,N/A,N/A,N/A,N/A,5,6,4,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saleem Rasheed,N/A,N/A,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brooks Reed,N/A,N/A,N/A,N/A,7,5,7,7,2,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A
Trevor Reilly,N/A,N/A,N/A,N/A,N/A,N/A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert Reynolds,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sheldon Richardson,N/A,N/A,N/A,N/A,N/A,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Perry Riley,N/A,N/A,1,4,7,7,6,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Keith Rivers,N/A,N/A,N/A,7,6,N/A,3,5,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edmond Robinson,N/A,N/A,N/A,1,1,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Keenan Robinson,N/A,N/A,N/A,1,N/A,7,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Quincy Roche,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Justin Rogers,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nick Rogers,N/A,N/A,N/A,4,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brian Rolle,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Matt Roth,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Barrett Ruud,N/A,N/A,2,3,10,10,7,8,5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jake Ryan,N/A,N/A,N/A,4,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeMeco Ryans,N/A,N/A,7,10,7,11,N/A,8,6,9,4,6,N/A,N/A,N/A,N/A,N/A,N/A
Ricky Sapp,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Anthony Schlegel,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Joe Schobert,N/A,N/A,N/A,2,9,7,9,7,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
